email,sex,isLGBTQIA,age,civilStatus,isPasigueno,yearsInPasig,barangay,familyMonthlyIncome,religion,curricularProgram,academicStatus,workingStudent,deansLister,presidentsLister,feederSchool,strandInSHS,isPWD
jessica.gonzalez590@gmail.com,Male,No,18 years old,Widower,No,less than 1 year,Sagad,"Less than Php9,520",LDS Mormon,BSN,Irregular,No,No,No,Public,Sports Track,No
jessica.hall371@gmail.com,Male,No,23 years old,Widower,Yes,11 - 15 years,Caniogan,"From Php219,140 and up",Jehovah's Witness,BSED-MATH,Regular,No,No,No,Private,Sports Track,No
jessica.hall731@gmail.com,Male,No,24 years old,Living with Partner,Yes,21 - 25 years,Santa Rosa,"From Php219,140 and up",Members Church of God International,BSED-FIL,Regular,Yes,No,No,Private,HUMSS,Yes
jessica.hill696@gmail.com,Male,No,24 years old,Living with Partner,No,less than 1 year,Kalawaan,"Between Php9,520 to Php21,194",LDS Mormon,BSIT,Irregular,No,No,No,Public,GAS,No
jessica.johnson520@gmail.com,Female,No,below 18 years old,Married,No,less than 1 year,Binangonan,"Between Php9,520 to Php21,194",Baptist,BSED-MATH,Regular,No,No,No,Private,ABM,No
jessica.jones@gmail.com,Female,No,23 years old,Widower,No,less than 1 year,San Joaquin,"Between Php76,670 to Php131,484",Jehovah's Witness,BSED-ENG,Regular,No,No,No,Public,Sports Track,No
jessica.lewis344@gmail.com,Female,No,22 years old,Separated,Yes,6 - 10 years,San Nicolas,"From Php219,140 and up",No Religion,BSN,Regular,Yes,No,No,Public,TVL Track,No
jessica.lopez859@gmail.com,Male,No,25 years old and above,Widower,Yes,26 years and above,Santa Rosa,"Between Php76,670 to Php131,484",Protestant/Pentecostal,BSN,Regular,No,No,No,Public,STEM,No
jessica.lopez927@gmail.com,Female,No,25 years old and above,Living with Partner,Yes,11 - 15 years,Kalawaan,"Between Php76,670 to Php131,484",Jehovah's Witness,BSBA,Irregular,No,No,No,Private,ABM,No
jessica.martin539@gmail.com,Female,No,below 18 years old,Separated,Yes,less than 1 year,Pinagbuhatan,"Less than Php9,520",World Mission Society Church of God,BEED,Regular,No,Yes,No,Public,ABM,No
jessica.martin@gmail.com,Male,No,18 years old,Married,Yes,less than 1 year,Bulacan,"Between Php43,839 to Php76,669",Iglesia Ni Cristo,BSA,Regular,No,No,No,Private,GAS,No
jessica.martinez43@gmail.com,Female,No,22 years old,Living with Partner,Yes,21 - 25 years,Santa Rosa,"Between Php131,485 to Php219,140",Seventh-Day Adventist,BSED-MATH,Irregular,No,No,No,Public,HUMSS,No
jessica.mitchell585@gmail.com,Male,No,22 years old,Widower,Yes,less than 1 year,Santa Lucia,"Between Php9,520 to Php21,194",Seventh-Day Adventist,ABPSYCH,Regular,Yes,No,Yes,Private,STEM,No
jessica.mitchell@gmail.com,Female,No,23 years old,Single,Yes,16 - 20 years,San Antonio,"Less than Php9,520",Iglesia Ni Cristo,BSA,Irregular,No,No,No,Public,TVL Track,No
jessica.nelson739@gmail.com,Male,No,19 years old,Married,Yes,6 - 10 years,Kalawaan,"Less than Php9,520",Protestant/Pentecostal,BSED-FIL,Regular,No,No,Yes,Private,GAS,No
jessica.nelson796@gmail.com,Female,No,18 years old,Single Parent,No,less than 1 year,Catanduanes,"Less than Php9,520",Islam,BSED-MATH,Regular,No,No,No,Private,TVL Track,No
jessica.nelson886@gmail.com,Female,No,22 years old,Single Parent,Yes,11 - 15 years,San Jose,"Between Php131,485 to Php219,140",Protestant/Pentecostal,BEED,Regular,No,No,No,Public,HUMSS,No
jessica.nelson@gmail.com,Male,No,23 years old,Married,Yes,26 years and above,San Antonio,"Between Php76,670 to Php131,484",Jehovah's Witness,BSCS,Regular,No,No,No,Private,HUMSS,No
jessica.ramirez@gmail.com,Female,No,18 years old,Separated,Yes,1 - 5 years,Sagad,"Between Php9,520 to Php21,194",Agnostic,BSECE,Regular,Yes,No,No,Public,HUMSS,No
jessica.rivera97@gmail.com,Female,No,22 years old,Married,Yes,6 - 10 years,San Miguel,"Between Php21,195 to Php43,838",Undetermined,BSIT,Regular,Yes,No,No,Public,Sports Track,No
jessica.rodriguez245@gmail.com,Female,No,24 years old,Single,No,less than 1 year,Antipolo,"Between Php21,195 to Php43,838",Roman Catholic,BEED,Irregular,Yes,No,No,Public,STEM,No
jessica.sanchez77@gmail.com,Female,No,25 years old and above,Living with Partner,No,less than 1 year,Oranbo,"Between Php131,485 to Php219,140",Iglesia Ni Cristo,ABPSYCH,Regular,Yes,No,No,Public,HUMSS,No
jessica.scott250@gmail.com,Female,No,25 years old and above,Widower,Yes,6 - 10 years,Antipolo,"Between Php131,485 to Php219,140",The Church of Jesus Christ of Latter-Day Saints,BEED,Regular,No,No,No,Private,GAS,No
jessica.smith@gmail.com,Male,No,21 years old,Married,Yes,less than 1 year,San Joaquin,"Less than Php9,520",Atheist,BSED-FIL,Irregular,No,No,No,Public,HUMSS,No
jessica.taylor@gmail.com,Male,No,19 years old,Single Parent,Yes,1 - 5 years,Pinagbuhatan,"Between Php21,195 to Php43,838",Aglipay,BSN,Regular,No,No,No,Public,HUMSS,No
jessica.thompson389@gmail.com,Male,No,23 years old,Married,No,less than 1 year,Antipolo,"Between Php21,195 to Php43,838",Protestant/Pentecostal,BSCS,Regular,No,No,No,Public,ABM,No
jessica.thompson@gmail.com,Female,No,23 years old,Single Parent,No,less than 1 year,Pinagbuhatan,"Between Php43,839 to Php76,669",Born - Again Christian,BSBA,Regular,Yes,No,No,Public,Sports Track,No
jessica.walker924@gmail.com,Male,No,20 years old,Widower,Yes,1 - 5 years,Sagad,"Between Php131,485 to Php219,140",Roman Catholic,BSCS,Regular,No,No,No,Public,STEM,No
jessica.white738@gmail.com,Male,No,25 years old and above,Separated,No,less than 1 year,Bulacan,"Between Php21,195 to Php43,838",LDS Mormon,BSBA,Regular,No,No,No,Public,HUMSS,No
jessica.white931@gmail.com,Female,No,below 18 years old,Separated,Yes,less than 1 year,Kalawaan,"Less than Php9,520",Undetermined,BSED-MATH,Regular,No,No,No,Private,HUMSS,No
jessica.white@gmail.com,Male,No,23 years old,Separated,Yes,21 - 25 years,Pinagbuhatan,"Between Php76,670 to Php131,484",Islam,BSED-MATH,Regular,No,No,No,Private,HUMSS,No
jessica.wilson267@gmail.com,Female,No,below 18 years old,Single,Yes,less than 1 year,Santo Tomas,"Between Php21,195 to Php43,838",Born - Again Christian,BSN,Regular,Yes,Yes,No,Public,HUMSS,No
jessica.wilson@gmail.com,Male,No,19 years old,Living with Partner,Yes,6 - 10 years,Sumilang,"Between Php131,485 to Php219,140",Undetermined,BSED-FIL,Regular,Yes,No,No,Public,Sports Track,No
john.allen@gmail.com,Male,No,21 years old,Living with Partner,Yes,16 - 20 years,Mandaluyong City,"Between Php76,670 to Php131,484",Seventh-Day Adventist,BSN,Regular,Yes,No,No,Public,ABM,No
john.anderson899@gmail.com,Male,Yes,22 years old,Single Parent,Yes,1 - 5 years,Buting,"Between Php76,670 to Php131,484",Jehovah's Witness,BSA,Regular,Yes,No,No,Private,Sports Track,No
john.brown@gmail.com,Male,No,22 years old,Separated,Yes,6 - 10 years,Santa Cruz,"Between Php9,520 to Php21,194",Agnostic,BSECE,Regular,No,No,No,Public,ABM,No
john.clark355@gmail.com,Male,No,22 years old,Married,No,less than 1 year,San Antonio,"Between Php76,670 to Php131,484",Born - Again Christian,BSED-ENG,Regular,No,Yes,No,Private,GAS,No
john.clark523@gmail.com,Female,No,24 years old,Widower,Yes,16 - 20 years,Quezon City,"Between Php21,195 to Php43,838",Aglipay,ABPSYCH,Regular,No,No,No,Public,STEM,No
john.flores419@gmail.com,Female,No,25 years old and above,Widower,No,less than 1 year,San Jose,"Between Php9,520 to Php21,194",World Mission Society Church of God,BSECE,Regular,No,No,No,Public,HUMSS,No
john.flores@gmail.com,Male,Yes,22 years old,Single Parent,Yes,16 - 20 years,Santo Tomas,"Less than Php9,520",LDS Mormon,BSED-FIL,Regular,No,Yes,No,Public,GAS,No
john.garcia457@gmail.com,Female,Yes,19 years old,Separated,No,less than 1 year,Quezon City,"Between Php43,839 to Php76,669",Baptist,BEED,Irregular,No,No,No,Private,GAS,No
john.garcia@gmail.com,Male,No,18 years old,Single,Yes,less than 1 year,Buting,"Less than Php9,520",Seventh-Day Adventist,BSED-FIL,Regular,No,No,No,Private,GAS,No
john.gonzalez@gmail.com,Female,No,18 years old,Living with Partner,Yes,less than 1 year,Teresa,"From Php219,140 and up",Aglipay,ABPSYCH,Regular,Yes,No,No,Public,Sports Track,No
john.green309@gmail.com,Male,No,20 years old,Single,Yes,1 - 5 years,Kalawaan,"Between Php21,195 to Php43,838",No Religion,BSED-MATH,Regular,No,No,No,Public,Sports Track,No
john.hill@gmail.com,Female,No,18 years old,Living with Partner,No,less than 1 year,Maybunga,"Between Php131,485 to Php219,140",Iglesia Ni Cristo,BSA,Regular,No,No,No,Public,HUMSS,No
john.johnson@gmail.com,Male,No,18 years old,Separated,No,less than 1 year,Malinao,"Between Php76,670 to Php131,484",Seventh-Day Adventist,BSBA,Irregular,No,No,No,Private,ABM,No
john.king40@gmail.com,Female,No,below 18 years old,Married,Yes,less than 1 year,San Joaquin,"Between Php21,195 to Php43,838",Members Church of God International,BSHM,Regular,No,No,No,Private,GAS,No
john.lopez483@gmail.com,Male,No,below 18 years old,Single,No,less than 1 year,Quezon City,"Between Php43,839 to Php76,669",Iglesia Ni Cristo,BEED,Irregular,No,No,No,Public,GAS,No
john.martinez@gmail.com,Male,No,18 years old,Widower,Yes,less than 1 year,Taguig City,"Between Php9,520 to Php21,194",Iglesia Ni Cristo,BSN,Regular,No,No,Yes,Private,GAS,No
john.mitchell11@gmail.com,Female,No,23 years old,Single Parent,Yes,21 - 25 years,Pinagbuhatan,"Between Php9,520 to Php21,194",Baptist,ABPSYCH,Regular,Yes,No,No,Private,HUMSS,No
john.mitchell235@gmail.com,Female,No,below 18 years old,Married,Yes,less than 1 year,San Miguel,"From Php219,140 and up",Iglesia Ni Cristo,BSECE,Regular,Yes,No,No,Private,Sports Track,Yes
john.mitchell334@gmail.com,Male,No,22 years old,Single,No,less than 1 year,Cainta,"Between Php76,670 to Php131,484",Methodist,BSED-MATH,Irregular,Yes,Yes,No,Public,Sports Track,No
john.mitchell@gmail.com,Male,No,22 years old,Married,Yes,21 - 25 years,Pinagbuhatan,"Between Php131,485 to Php219,140",Baptist,BSCS,Irregular,Yes,No,No,Public,GAS,No
john.nguyen3@gmail.com,Male,No,24 years old,Living with Partner,Yes,26 years and above,Dela Paz,"Between Php9,520 to Php21,194",Jehovah's Witness,BSCS,Irregular,Yes,No,No,Public,Sports Track,No
john.perez292@gmail.com,Male,No,18 years old,Living with Partner,Yes,1 - 5 years,Rosario,"Between Php21,195 to Php43,838",Agnostic,BSA,Regular,Yes,No,No,Private,Sports Track,No
john.perez@gmail.com,Female,No,20 years old,Living with Partner,Yes,6 - 10 years,Ugong,"Between Php43,839 to Php76,669",Agnostic,BEED,Regular,No,No,No,Private,TVL Track,No
john.robinson380@gmail.com,Female,No,22 years old,Married,Yes,11 - 15 years,Malinao,"Between Php21,195 to Php43,838",Agnostic,BSA,Regular,No,Yes,No,Public,TVL Track,No
john.rodriguez@gmail.com,Female,No,18 years old,Widower,Yes,less than 1 year,Cainta,"Less than Php9,520",Iglesia Ni Cristo,BSED-ENG,Regular,No,No,No,Private,STEM,No
john.taylor@gmail.com,Male,No,22 years old,Married,No,less than 1 year,Antipolo,"Between Php43,839 to Php76,669",Born - Again Christian,BSN,Regular,Yes,No,No,Private,STEM,No
john.torres221@gmail.com,Male,No,18 years old,Single,Yes,1 - 5 years,San Antonio,"Between Php9,520 to Php21,194",Seventh-Day Adventist,BSCS,Irregular,No,No,No,Public,Sports Track,No
john.williams@gmail.com,Female,No,below 18 years old,Married,No,less than 1 year,Rosario,"Less than Php9,520",Aglipay,BSN,Regular,Yes,No,No,Private,ABM,No
john.wright498@gmail.com,Female,No,22 years old,Single,Yes,1 - 5 years,San Nicolas,"Between Php21,195 to Php43,838",Protestant/Pentecostal,BSED-FIL,Irregular,No,No,No,Private,HUMSS,No
john.wright@gmail.com,Male,No,23 years old,Widower,No,less than 1 year,"Montalban, Rizal","From Php219,140 and up",Agnostic,BSHM,Irregular,No,No,Yes,Private,STEM,No
joseph.adams@gmail.com,Female,No,below 18 years old,Widower,No,less than 1 year,Maybunga,"Less than Php9,520",Born - Again Christian,BSED-FIL,Regular,No,No,No,Public,HUMSS,No
joseph.anderson@gmail.com,Male,No,21 years old,Single,Yes,1 - 5 years,Antipolo,"Between Php131,485 to Php219,140",Aglipay,BSBA,Irregular,No,Yes,No,Public,HUMSS,No
joseph.baker@gmail.com,Female,No,25 years old and above,Married,Yes,1 - 5 years,Antipolo,"From Php219,140 and up",World Mission Society Church of God,BSIT,Regular,Yes,Yes,No,Private,TVL Track,No
joseph.campbell467@gmail.com,Female,No,below 18 years old,Widower,Yes,less than 1 year,Kapitolyo,"Between Php21,195 to Php43,838",Seventh-Day Adventist,BSED-MATH,Irregular,No,No,No,Public,STEM,No
joseph.davis999@gmail.com,Female,No,below 18 years old,Separated,Yes,less than 1 year,Maybunga,"Between Php76,670 to Php131,484",Protestant/Pentecostal,BEED,Regular,No,No,No,Public,Sports Track,No
joseph.davis@gmail.com,Male,Yes,25 years old and above,Living with Partner,Yes,6 - 10 years,Kalawaan,"From Php219,140 and up",Agnostic,BSA,Regular,No,No,No,Public,TVL Track,No
joseph.flores398@gmail.com,Female,Yes,25 years old and above,Single Parent,No,less than 1 year,San Antonio,"Between Php131,485 to Php219,140",Seventh-Day Adventist,BSED-FIL,Irregular,Yes,No,No,Public,GAS,No
joseph.gonzalez@gmail.com,Male,No,21 years old,Widower,No,less than 1 year,Quezon City,"From Php219,140 and up",LDS Mormon,BSED-MATH,Regular,Yes,No,No,Public,STEM,No
joseph.green130@gmail.com,Male,No,18 years old,Single Parent,No,less than 1 year,Cainta,"Between Php21,195 to Php43,838",Baptist,BSED-ENG,Regular,Yes,No,No,Private,HUMSS,Yes
joseph.green996@gmail.com,Female,No,20 years old,Single,Yes,6 - 10 years,Buting,"Between Php9,520 to Php21,194",Members Church of God International,BSHM,Regular,Yes,Yes,No,Public,Sports Track,No
joseph.green@gmail.com,Male,No,21 years old,Separated,Yes,11 - 15 years,Palatiw,"Less than Php9,520",Baptist,BSCS,Regular,No,No,No,Private,HUMSS,No
joseph.harris@gmail.com,Male,No,25 years old and above,Separated,Yes,16 - 20 years,San Nicolas,"Between Php76,670 to Php131,484",Islam,BSED-MATH,Regular,No,No,No,Private,TVL Track,No
joseph.hill@gmail.com,Female,No,24 years old,Widower,Yes,16 - 20 years,Santa Rosa,"Between Php9,520 to Php21,194",The Church of Jesus Christ of Latter-Day Saints,BSCS,Regular,Yes,No,No,Private,ABM,No
joseph.jackson670@gmail.com,Female,No,20 years old,Single,No,less than 1 year,Santa Cruz,"From Php219,140 and up",Roman Catholic,BSIT,Regular,Yes,No,Yes,Public,TVL Track,No
joseph.jackson930@gmail.com,Male,No,24 years old,Separated,Yes,11 - 15 years,Kapitolyo,"Less than Php9,520",LDS Mormon,BSCS,Regular,No,No,No,Public,ABM,No
joseph.jackson@gmail.com,Male,No,below 18 years old,Separated,Yes,less than 1 year,Taytay,"From Php219,140 and up",No Religion,BSED-ENG,Regular,No,No,No,Private,GAS,No
joseph.lee@gmail.com,Female,No,22 years old,Separated,No,less than 1 year,Mandaluyong City,"Between Php21,195 to Php43,838",Protestant/Pentecostal,BSA,Regular,No,No,No,Public,TVL Track,No
joseph.lewis@gmail.com,Female,No,24 years old,Separated,No,less than 1 year,Cainta,"Between Php43,839 to Php76,669",The Church of Jesus Christ of Latter-Day Saints,BSBA,Regular,Yes,No,No,Public,TVL Track,No
joseph.lopez817@gmail.com,Female,No,below 18 years old,Living with Partner,Yes,less than 1 year,Bambang,"Between Php21,195 to Php43,838",Atheist,BSCS,Irregular,No,No,No,Public,TVL Track,No
joseph.lopez@gmail.com,Female,No,25 years old and above,Living with Partner,No,less than 1 year,San Antonio,"Between Php21,195 to Php43,838",Methodist,ABPSYCH,Irregular,Yes,No,No,Private,STEM,Yes
joseph.miller@gmail.com,Female,No,22 years old,Living with Partner,Yes,1 - 5 years,San Nicolas,"Between Php76,670 to Php131,484",Methodist,BEED,Regular,No,No,No,Private,TVL Track,No
joseph.mitchell805@gmail.com,Male,No,25 years old and above,Single Parent,Yes,1 - 5 years,Pineda,"From Php219,140 and up",Jehovah's Witness,BSA,Regular,Yes,No,No,Private,GAS,No
joseph.mitchell@gmail.com,Male,No,20 years old,Living with Partner,Yes,1 - 5 years,San Miguel,"From Php219,140 and up",Seventh-Day Adventist,BSCS,Regular,No,No,No,Private,Sports Track,No
joseph.moore356@gmail.com,Male,No,below 18 years old,Single Parent,Yes,less than 1 year,San Antonio,"Between Php131,485 to Php219,140",Protestant/Pentecostal,BSIT,Regular,No,No,No,Public,ABM,No
joseph.nelson@gmail.com,Male,No,20 years old,Separated,Yes,11 - 15 years,Rosario,"Between Php76,670 to Php131,484",Agnostic,ABPSYCH,Regular,No,No,No,Private,STEM,No
joseph.ramirez@gmail.com,Female,No,below 18 years old,Single,No,less than 1 year,Ugong,"Between Php21,195 to Php43,838",The Church of Jesus Christ of Latter-Day Saints,BEED,Regular,Yes,No,No,Public,Sports Track,Yes
joseph.rivera131@gmail.com,Male,No,19 years old,Married,Yes,6 - 10 years,Malinao,"Between Php9,520 to Php21,194",Seventh-Day Adventist,BSED-FIL,Irregular,No,No,No,Public,Sports Track,No
joseph.rivera@gmail.com,Male,No,18 years old,Separated,Yes,less than 1 year,Taguig City,"Between Php131,485 to Php219,140",Seventh-Day Adventist,BSBA,Irregular,No,No,No,Private,GAS,No
joseph.thomas@gmail.com,Female,No,21 years old,Widower,Yes,16 - 20 years,Kapasigan,"Between Php43,839 to Php76,669",Members Church of God International,BSCS,Regular,No,No,No,Public,HUMSS,No
joseph.thompson932@gmail.com,Female,No,22 years old,Single,Yes,1 - 5 years,Bagong Katipunan,"Between Php21,195 to Php43,838",Aglipay,BSECE,Regular,No,No,No,Public,GAS,No
joseph.thompson@gmail.com,Male,No,21 years old,Single,Yes,1 - 5 years,Palatiw,"Between Php43,839 to Php76,669",Baptist,BSN,Regular,Yes,Yes,No,Public,ABM,No
joseph.torres473@gmail.com,Male,No,23 years old,Separated,Yes,less than 1 year,Buting,"Between Php9,520 to Php21,194",Islam,ABPSYCH,Regular,No,No,No,Public,TVL Track,No
joseph.torres@gmail.com,Male,No,24 years old,Single,Yes,26 years and above,Sagad,"Between Php76,670 to Php131,484",Methodist,BSBA,Regular,No,No,No,Public,Sports Track,No
joseph.walker42@gmail.com,Male,No,25 years old and above,Widower,No,less than 1 year,Teresa,"Less than Php9,520",Islam,BSED-ENG,Regular,Yes,No,No,Private,Sports Track,Yes
joseph.walker@gmail.com,Female,No,21 years old,Married,Yes,11 - 15 years,Bagong Ilog,"Less than Php9,520",Methodist,BSHM,Regular,Yes,No,No,Public,GAS,No
joseph.williams472@gmail.com,Male,No,24 years old,Widower,Yes,less than 1 year,Rosario,"Between Php76,670 to Php131,484",Agnostic,BSBA,Irregular,Yes,No,No,Private,ABM,No
joseph.williams995@gmail.com,Female,No,22 years old,Single,Yes,11 - 15 years,San Nicolas,"From Php219,140 and up",The Church of Jesus Christ of Latter-Day Saints,BSED-ENG,Regular,No,No,No,Private,TVL Track,No
joseph.wilson244@gmail.com,Female,No,22 years old,Married,Yes,6 - 10 years,San Miguel,"Between Php76,670 to Php131,484",Protestant/Pentecostal,BEED,Regular,No,No,No,Private,STEM,No
joseph.wilson323@gmail.com,Male,Yes,21 years old,Widower,Yes,11 - 15 years,Kapitolyo,"From Php219,140 and up",Jehovah's Witness,BSIT,Regular,Yes,No,No,Public,GAS,No
joseph.wilson428@gmail.com,Male,Yes,22 years old,Living with Partner,No,less than 1 year,Quezon City,"Between Php9,520 to Php21,194",Members Church of God International,BSHM,Regular,No,No,No,Private,STEM,No
joseph.young@gmail.com,Female,No,20 years old,Single Parent,Yes,11 - 15 years,Pinagbuhatan,"From Php219,140 and up",No Religion,BSIT,Irregular,No,No,No,Public,ABM,No
k.campbell@gmail.com,Female,Yes,25 years old and above,Single Parent,No,less than 1 year,Marikina City,"Between Php43,839 to Php76,669",Baptist,ABPSYCH,Regular,Yes,No,No,Public,ABM,No
k.davis@gmail.com,Male,No,18 years old,Living with Partner,Yes,less than 1 year,Buting,"Less than Php9,520",World Mission Society Church of God,BSIT,Irregular,No,No,No,Public,Sports Track,No
k.garcia@gmail.com,Female,No,20 years old,Married,Yes,11 - 15 years,Palatiw,"Between Php9,520 to Php21,194",Members Church of God International,BSCS,Irregular,No,No,No,Public,HUMSS,No
