email,sex,isLGBTQIA,age,civilStatus,isPasigueno,yearsInPasig,barangay,familyMonthlyIncome,religion,curricularProgram,academicStatus,workingStudent,deansLister,presidentsLister,feederSchool,strandInSHS,isPWD
joseph.young880@gmail.com,Male,Yes,23 years old,Single Parent,No,less than 1 year,Cainta,"Between Php21,195 to Php43,838",Iglesia Ni Cristo,BSED-MATH,Regular,No,No,No,Public,HUMSS,No
joseph.young941@gmail.com,Male,Yes,below 18 years old,Widower,Yes,11 - 15 years,Bagong Katipunan,"Between Php76,670 to Php131,484",Iglesia Ni Cristo,BSED-MATH,Regular,No,Yes,No,Private,STEM,No
k.brown@gmail.com,Male,No,19 years old,Living with Partner,Yes,11 - 15 years,Santa Cruz,"Between Php9,520 to Php21,194",Seventh-Day Adventist,BSED-FIL,Regular,No,No,No,Public,TVL Track,No
k.harris@gmail.com,Male,No,24 years old,Single Parent,Yes,1 - 5 years,Palatiw,"Between Php131,485 to Php219,140",Born - Again Christian,BSECE,Regular,No,Yes,No,Private,ABM,No
k.hill@gmail.com,Male,Yes,24 years old,Single,No,less than 1 year,Bulacan,"Between Php131,485 to Php219,140",Aglipay,BSCS,Regular,Yes,No,No,Public,STEM,No
k.johnson@gmail.com,Female,Yes,19 years old,Separated,Yes,26 years and above,San Miguel,"Between Php76,670 to Php131,484",LDS Mormon,BSN,Regular,No,No,No,Public,HUMSS,No
k.moore@gmail.com,Female,Yes,24 years old,Married,Yes,21 - 25 years,Palatiw,"From Php219,140 and up",Aglipay,BSBA,Regular,No,No,No,Private,STEM,No
k.ramirez@gmail.com,Female,No,18 years old,Widower,Yes,21 - 25 years,Rosario,"Between Php21,195 to Php43,838",World Mission Society Church of God,BSED-FIL,Regular,Yes,No,No,Public,ABM,No
k.sanchez@gmail.com,Male,No,22 years old,Separated,Yes,16 - 20 years,Sumilang,"Between Php131,485 to Php219,140",Baptist,BSBA,Regular,No,No,No,Public,HUMSS,No
k.scott@gmail.com,Female,Yes,21 years old,Widower,No,less than 1 year,Quezon City,"Between Php76,670 to Php131,484",World Mission Society Church of God,BSED-FIL,Regular,Yes,No,No,Private,TVL Track,No
k.taylor@gmail.com,Female,No,19 years old,Single Parent,Yes,26 years and above,Bagong Katipunan,"Between Php43,839 to Php76,669",The Church of Jesus Christ of Latter-Day Saints,BSED-FIL,Regular,Yes,No,No,Public,ABM,No
k.thomas@gmail.com,Female,Yes,25 years old and above,Single Parent,No,less than 1 year,Taytay,"Between Php9,520 to Php21,194",LDS Mormon,BSED-MATH,Irregular,No,No,No,Public,HUMSS,No
k.williams@gmail.com,Female,No,19 years old,Separated,Yes,21 - 25 years,Bagong Katipunan,"From Php219,140 and up",Roman Catholic,BSIT,Irregular,No,No,Yes,Public,GAS,No
karen.allen308@gmail.com,Male,No,18 years old,Married,Yes,11 - 15 years,Buting,"From Php219,140 and up",Baptist,BSA,Irregular,No,No,No,Private,GAS,No
karen.allen@gmail.com,Female,No,24 years old,Widower,Yes,26 years and above,Palatiw,"Between Php9,520 to Php21,194",Members Church of God International,BSED-MATH,Regular,No,No,No,Public,STEM,No
karen.clark104@gmail.com,Male,No,23 years old,Living with Partner,Yes,16 - 20 years,Kapasigan,"Less than Php9,520",LDS Mormon,BSED-ENG,Regular,No,No,No,Private,HUMSS,No
karen.davis681@gmail.com,Female,No,24 years old,Living with Partner,Yes,11 - 15 years,San Antonio,"Between Php43,839 to Php76,669",Baptist,BEED,Regular,No,No,No,Private,GAS,No
karen.davis@gmail.com,Male,No,19 years old,Widower,Yes,less than 1 year,Pinagbuhatan,"From Php219,140 and up",Jehovah's Witness,BSED-MATH,Regular,No,No,No,Public,GAS,No
karen.garcia@gmail.com,Female,No,below 18 years old,Widower,Yes,16 - 20 years,Pineda,"Between Php9,520 to Php21,194",Jehovah's Witness,BSED-ENG,Regular,No,No,No,Private,ABM,No
karen.gonzalez113@gmail.com,Female,No,20 years old,Living with Partner,Yes,less than 1 year,Pinagbuhatan,"Between Php43,839 to Php76,669",Aglipay,BSN,Regular,No,No,No,Private,STEM,No
karen.harris570@gmail.com,Male,No,20 years old,Separated,Yes,1 - 5 years,Sumilang,"From Php219,140 and up",Jehovah's Witness,BSCS,Regular,No,No,No,Public,STEM,No
karen.hernandez@gmail.com,Male,No,22 years old,Widower,Yes,less than 1 year,Kapasigan,"Between Php43,839 to Php76,669",Born - Again Christian,BEED,Regular,No,No,No,Public,ABM,No
karen.hill369@gmail.com,Female,No,25 years old and above,Married,Yes,11 - 15 years,Manggahan,"Between Php76,670 to Php131,484",World Mission Society Church of God,BEED,Irregular,No,No,No,Public,TVL Track,No
karen.hill672@gmail.com,Male,No,23 years old,Single,Yes,6 - 10 years,Kapasigan,"Less than Php9,520",Iglesia Ni Cristo,BSED-FIL,Regular,Yes,Yes,No,Private,HUMSS,No
karen.hill@gmail.com,Female,No,18 years old,Widower,Yes,16 - 20 years,San Antonio,"Between Php43,839 to Php76,669",Roman Catholic,BSBA,Regular,No,No,No,Public,Sports Track,Yes
karen.johnson650@gmail.com,Male,No,24 years old,Single,No,less than 1 year,Teresa,"Between Php131,485 to Php219,140",Roman Catholic,BSA,Regular,No,No,No,Public,Sports Track,No
karen.lee106@gmail.com,Male,No,24 years old,Separated,Yes,6 - 10 years,Santo Tomas,"Between Php131,485 to Php219,140",Undetermined,BSCS,Irregular,No,No,No,Public,Sports Track,No
karen.martin@gmail.com,Male,No,20 years old,Married,No,less than 1 year,Antipolo,"Between Php21,195 to Php43,838",LDS Mormon,ABPSYCH,Regular,Yes,No,No,Public,ABM,No
karen.martinez@gmail.com,Male,No,20 years old,Separated,Yes,26 years and above,Kapasigan,"From Php219,140 and up",Born - Again Christian,BSED-ENG,Irregular,No,No,Yes,Private,TVL Track,No
karen.miller893@gmail.com,Female,Yes,24 years old,Widower,Yes,11 - 15 years,Santa Rosa,"Less than Php9,520",Aglipay,BSA,Regular,Yes,No,No,Private,Sports Track,No
karen.mitchell225@gmail.com,Female,No,25 years old and above,Widower,Yes,21 - 25 years,Kalawaan,"Between Php9,520 to Php21,194",Baptist,BSN,Irregular,Yes,No,No,Private,GAS,No
karen.perez@gmail.com,Female,No,23 years old,Single Parent,Yes,less than 1 year,Kapitolyo,"From Php219,140 and up",Atheist,BSN,Irregular,No,No,No,Public,Sports Track,No
karen.rivera@gmail.com,Male,No,below 18 years old,Married,Yes,26 years and above,Caniogan,"From Php219,140 and up",Born - Again Christian,BSA,Regular,Yes,Yes,No,Public,TVL Track,No
karen.robinson872@gmail.com,Female,No,22 years old,Separated,Yes,21 - 25 years,Sagad,"Between Php21,195 to Php43,838",Atheist,BSBA,Regular,No,No,No,Private,HUMSS,No
karen.sanchez@gmail.com,Female,No,18 years old,Widower,Yes,1 - 5 years,Malinao,"Less than Php9,520",Agnostic,BSED-FIL,Regular,No,No,No,Private,GAS,No
karen.scott@gmail.com,Female,No,19 years old,Single,Yes,21 - 25 years,Maybunga,"Between Php9,520 to Php21,194",Seventh-Day Adventist,BSN,Irregular,No,No,No,Private,HUMSS,No
karen.torres@gmail.com,Female,No,20 years old,Separated,Yes,11 - 15 years,Sumilang,"Between Php21,195 to Php43,838",Iglesia Ni Cristo,BSED-MATH,Regular,No,No,No,Private,STEM,No
karen.white@gmail.com,Male,No,18 years old,Widower,No,less than 1 year,Mandaluyong City,"Between Php9,520 to Php21,194",Protestant/Pentecostal,ABPSYCH,Regular,No,No,Yes,Public,HUMSS,No
karen.williams776@gmail.com,Female,Yes,24 years old,Single,Yes,less than 1 year,San Antonio,"Between Php43,839 to Php76,669",Jehovah's Witness,BEED,Regular,No,Yes,No,Public,TVL Track,No
karen.williams806@gmail.com,Female,No,19 years old,Single Parent,Yes,21 - 25 years,Manggahan,"Between Php9,520 to Php21,194",Islam,BSN,Irregular,No,No,No,Private,TVL Track,No
karen.williams@gmail.com,Male,No,19 years old,Widower,No,less than 1 year,Cavite,"Between Php76,670 to Php131,484",Protestant/Pentecostal,BSIT,Irregular,Yes,No,No,Public,ABM,No
karen.wilson257@gmail.com,Female,No,23 years old,Married,Yes,16 - 20 years,Rosario,"From Php219,140 and up",Roman Catholic,BSED-MATH,Regular,Yes,No,No,Public,GAS,No
karen.wilson992@gmail.com,Female,No,23 years old,Living with Partner,Yes,16 - 20 years,San Miguel,"Between Php131,485 to Php219,140",The Church of Jesus Christ of Latter-Day Saints,ABPSYCH,Regular,No,No,No,Private,HUMSS,No
karen.wilson@gmail.com,Male,No,19 years old,Living with Partner,Yes,26 years and above,Kapitolyo,"Between Php76,670 to Php131,484",Methodist,BSECE,Regular,Yes,No,No,Private,HUMSS,No
l.adams@gmail.com,Female,No,22 years old,Single Parent,Yes,less than 1 year,Kalawaan,"Between Php21,195 to Php43,838",Baptist,BSA,Regular,No,No,No,Private,GAS,No
l.allen@gmail.com,Male,No,21 years old,Single Parent,Yes,16 - 20 years,Bambang,"Between Php21,195 to Php43,838",Iglesia Ni Cristo,BSECE,Irregular,Yes,No,No,Public,TVL Track,No
l.anderson@gmail.com,Female,No,18 years old,Widower,No,less than 1 year,Catanduanes,"Between Php21,195 to Php43,838",Methodist,BSBA,Regular,Yes,No,No,Private,HUMSS,No
l.baker@gmail.com,Female,No,18 years old,Single Parent,Yes,less than 1 year,Santo Tomas,"From Php219,140 and up",Methodist,BSECE,Irregular,No,No,No,Public,STEM,Yes
l.brown@gmail.com,Female,No,24 years old,Single,Yes,11 - 15 years,San Joaquin,"Between Php43,839 to Php76,669",Iglesia Ni Cristo,BSED-MATH,Regular,No,No,No,Public,TVL Track,No
l.campbell@gmail.com,Female,Yes,22 years old,Widower,No,less than 1 year,Catanduanes,"Between Php21,195 to Php43,838",World Mission Society Church of God,BSN,Regular,Yes,No,No,Public,ABM,No
l.clark@gmail.com,Female,No,24 years old,Married,No,less than 1 year,Quezon City,"Between Php9,520 to Php21,194",Born - Again Christian,BSIT,Regular,Yes,No,No,Public,TVL Track,No
l.flores@gmail.com,Male,No,24 years old,Separated,Yes,26 years and above,Sumilang,"Less than Php9,520",Iglesia Ni Cristo,BSIT,Regular,No,No,No,Public,HUMSS,No
l.garcia@gmail.com,Male,No,20 years old,Separated,Yes,6 - 10 years,San Nicolas,"Between Php21,195 to Php43,838",Members Church of God International,BEED,Regular,No,No,No,Private,Sports Track,No
l.gonzalez@gmail.com,Female,No,25 years old and above,Married,Yes,26 years and above,Bagong Katipunan,"Between Php21,195 to Php43,838",Born - Again Christian,BSA,Regular,No,No,No,Public,TVL Track,No
l.green@gmail.com,Male,No,20 years old,Single Parent,Yes,26 years and above,Santolan,"Between Php131,485 to Php219,140",Aglipay,BSIT,Regular,No,No,No,Private,TVL Track,No
l.hall@gmail.com,Male,Yes,below 18 years old,Separated,Yes,1 - 5 years,Oranbo,"Less than Php9,520",The Church of Jesus Christ of Latter-Day Saints,BSED-ENG,Irregular,No,No,No,Public,Sports Track,No
l.harris@gmail.com,Male,No,24 years old,Single Parent,Yes,less than 1 year,Kapasigan,"From Php219,140 and up",Atheist,BSECE,Regular,Yes,No,No,Public,HUMSS,No
l.hernandez@gmail.com,Female,No,below 18 years old,Single,Yes,6 - 10 years,Buting,"From Php219,140 and up",No Religion,ABPSYCH,Regular,No,No,No,Private,HUMSS,No
l.hill@gmail.com,Male,No,19 years old,Single Parent,Yes,1 - 5 years,Oranbo,"Between Php21,195 to Php43,838",Baptist,BSECE,Regular,Yes,No,No,Public,Sports Track,No
l.jackson@gmail.com,Male,No,18 years old,Widower,Yes,26 years and above,Santa Rosa,"From Php219,140 and up",Aglipay,ABPSYCH,Regular,No,No,No,Public,STEM,No
l.johnson@gmail.com,Female,No,21 years old,Widower,No,less than 1 year,Binangonan,"Between Php43,839 to Php76,669",Methodist,BSA,Regular,No,No,No,Private,STEM,No
l.jones@gmail.com,Male,No,23 years old,Living with Partner,No,less than 1 year,"Montalban, Rizal","Less than Php9,520",LDS Mormon,ABPSYCH,Regular,No,No,No,Public,TVL Track,No
l.lee@gmail.com,Female,No,20 years old,Widower,Yes,6 - 10 years,Oranbo,"Between Php21,195 to Php43,838",Members Church of God International,BEED,Regular,No,Yes,No,Private,ABM,No
l.lewis@gmail.com,Male,No,25 years old and above,Single Parent,Yes,16 - 20 years,San Nicolas,"Between Php9,520 to Php21,194",No Religion,BSBA,Regular,No,No,No,Private,GAS,No
l.lopez@gmail.com,Female,No,23 years old,Married,No,less than 1 year,"Montalban, Rizal","Less than Php9,520",Jehovah's Witness,ABPSYCH,Irregular,No,No,No,Private,STEM,No
l.martin@gmail.com,Female,No,22 years old,Single,Yes,1 - 5 years,Bagong Ilog,"Less than Php9,520",The Church of Jesus Christ of Latter-Day Saints,BSHM,Regular,No,No,No,Public,Sports Track,No
l.martinez@gmail.com,Male,No,below 18 years old,Single,Yes,16 - 20 years,Oranbo,"Less than Php9,520",Undetermined,BSED-FIL,Regular,No,No,No,Private,TVL Track,No
l.mitchell@gmail.com,Male,Yes,21 years old,Single Parent,Yes,26 years and above,Santo Tomas,"Between Php76,670 to Php131,484",Agnostic,BSA,Regular,No,No,No,Private,HUMSS,No
l.moore@gmail.com,Male,No,25 years old and above,Single Parent,Yes,less than 1 year,Pinagbuhatan,"Between Php9,520 to Php21,194",Islam,BEED,Irregular,No,No,No,Public,Sports Track,No
l.nelson@gmail.com,Female,No,20 years old,Married,Yes,11 - 15 years,San Jose,"Between Php9,520 to Php21,194",LDS Mormon,BSHM,Regular,Yes,No,Yes,Public,HUMSS,No
l.nguyen@gmail.com,Male,Yes,20 years old,Single Parent,Yes,1 - 5 years,Santo Tomas,"Between Php131,485 to Php219,140",Seventh-Day Adventist,BSECE,Regular,No,No,No,Public,GAS,No
l.perez@gmail.com,Female,No,below 18 years old,Separated,Yes,less than 1 year,Kalawaan,"Between Php131,485 to Php219,140",Atheist,BSED-MATH,Irregular,Yes,No,No,Public,Sports Track,No
l.ramirez@gmail.com,Female,No,19 years old,Single Parent,Yes,26 years and above,Manggahan,"Between Php9,520 to Php21,194",Atheist,BEED,Irregular,Yes,No,Yes,Private,GAS,No
l.rivera@gmail.com,Male,No,below 18 years old,Single,No,less than 1 year,Quezon City,"Between Php43,839 to Php76,669",Roman Catholic,BSED-MATH,Regular,No,No,No,Public,Sports Track,No
l.robinson@gmail.com,Male,No,25 years old and above,Living with Partner,No,less than 1 year,Cainta,"Between Php9,520 to Php21,194",Methodist,BSA,Regular,No,No,No,Public,STEM,No
l.scott@gmail.com,Male,No,22 years old,Separated,Yes,less than 1 year,Santa Lucia,"From Php219,140 and up",Members Church of God International,BSBA,Irregular,No,No,No,Public,HUMSS,No
l.smith@gmail.com,Male,No,22 years old,Widower,Yes,16 - 20 years,Sagad,"Between Php21,195 to Php43,838",Baptist,BSECE,Regular,No,No,No,Public,Sports Track,No
l.taylor@gmail.com,Male,No,22 years old,Separated,No,less than 1 year,Cavite,"Less than Php9,520",Seventh-Day Adventist,BSCS,Irregular,No,No,No,Public,ABM,No
l.torres@gmail.com,Male,No,18 years old,Married,Yes,26 years and above,Santolan,"Between Php21,195 to Php43,838",Protestant/Pentecostal,BEED,Regular,No,No,No,Public,ABM,No
l.walker@gmail.com,Female,No,20 years old,Living with Partner,Yes,16 - 20 years,San Antonio,"Between Php76,670 to Php131,484",Protestant/Pentecostal,BSN,Irregular,No,No,No,Private,ABM,No
l.white@gmail.com,Female,No,19 years old,Married,Yes,less than 1 year,Dela Paz,"Between Php76,670 to Php131,484",Iglesia Ni Cristo,BSBA,Regular,Yes,No,No,Public,ABM,No
l.williams@gmail.com,Male,No,20 years old,Widower,No,less than 1 year,Pateros,"Between Php76,670 to Php131,484",Roman Catholic,BSED-MATH,Regular,No,No,No,Private,HUMSS,No
l.wilson@gmail.com,Female,No,25 years old and above,Single,No,less than 1 year,Marikina City,"Between Php76,670 to Php131,484",World Mission Society Church of God,BSA,Regular,No,No,No,Private,Sports Track,No
l.wright@gmail.com,Female,No,23 years old,Single Parent,No,less than 1 year,Antipolo,"Between Php43,839 to Php76,669",Protestant/Pentecostal,BSN,Regular,No,No,No,Private,HUMSS,No
l.young@gmail.com,Female,Yes,below 18 years old,Married,No,less than 1 year,Binangonan,"Between Php76,670 to Php131,484",Jehovah's Witness,BSECE,Regular,No,No,No,Public,STEM,No
liam.adams733@gmail.com,Female,No,25 years old and above,Single,Yes,16 - 20 years,Pinagbuhatan,"From Php219,140 and up",Agnostic,ABPSYCH,Regular,Yes,No,No,Private,Sports Track,No
liam.allen35@gmail.com,Male,No,below 18 years old,Single Parent,Yes,6 - 10 years,Rosario,"Between Php9,520 to Php21,194",Aglipay,BSHM,Regular,Yes,No,No,Public,GAS,No
liam.allen901@gmail.com,Female,No,21 years old,Married,No,less than 1 year,Taguig City,"Less than Php9,520",Born - Again Christian,BSN,Regular,No,Yes,No,Private,HUMSS,No
liam.baker779@gmail.com,Male,No,22 years old,Single,Yes,26 years and above,Buting,"Between Php131,485 to Php219,140",The Church of Jesus Christ of Latter-Day Saints,BSBA,Regular,No,No,No,Private,TVL Track,No
liam.campbell573@gmail.com,Male,No,below 18 years old,Widower,No,less than 1 year,Binangonan,"Between Php131,485 to Php219,140",Roman Catholic,BEED,Irregular,No,Yes,No,Private,HUMSS,No
liam.campbell@gmail.com,Male,No,below 18 years old,Widower,Yes,21 - 25 years,Santa Lucia,"Less than Php9,520",Undetermined,BSN,Irregular,No,No,No,Public,GAS,No
liam.clark@gmail.com,Male,No,20 years old,Single,Yes,less than 1 year,Kalawaan,"Between Php43,839 to Php76,669",Iglesia Ni Cristo,BSA,Regular,No,Yes,No,Public,HUMSS,No
liam.davis752@gmail.com,Female,No,18 years old,Widower,Yes,6 - 10 years,Rosario,"Between Php21,195 to Php43,838",Islam,BSN,Regular,No,No,No,Public,HUMSS,No
liam.flores790@gmail.com,Male,No,19 years old,Separated,Yes,16 - 20 years,Pineda,"From Php219,140 and up",Members Church of God International,BSN,Regular,No,Yes,No,Public,HUMSS,No
liam.garcia@gmail.com,Male,No,below 18 years old,Single,Yes,21 - 25 years,San Nicolas,"Between Php43,839 to Php76,669",Born - Again Christian,BSA,Regular,No,Yes,No,Public,HUMSS,No
liam.gonzalez@gmail.com,Male,No,25 years old and above,Single Parent,Yes,16 - 20 years,Buting,"Between Php9,520 to Php21,194",LDS Mormon,BEED,Regular,No,Yes,No,Public,GAS,No
liam.hall@gmail.com,Male,No,19 years old,Separated,Yes,21 - 25 years,Sagad,"Between Php43,839 to Php76,669",World Mission Society Church of God,BSED-MATH,Regular,No,No,No,Public,Sports Track,Yes
liam.harris@gmail.com,Male,No,below 18 years old,Widower,Yes,1 - 5 years,Santa Cruz,"Less than Php9,520",Members Church of God International,BSED-ENG,Regular,No,No,Yes,Public,Sports Track,No
liam.hernandez@gmail.com,Male,No,18 years old,Single,No,less than 1 year,Binangonan,"Between Php76,670 to Php131,484",Born - Again Christian,BSHM,Regular,No,No,No,Public,STEM,No
liam.johnson369@gmail.com,Female,No,19 years old,Living with Partner,Yes,11 - 15 years,San Jose,"Less than Php9,520",Baptist,BSECE,Regular,No,No,No,Private,ABM,No
liam.johnson695@gmail.com,Female,No,19 years old,Married,Yes,21 - 25 years,Bagong Katipunan,"Between Php9,520 to Php21,194",No Religion,BSED-ENG,Regular,No,No,No,Private,STEM,No
liam.jones157@gmail.com,Female,No,19 years old,Single Parent,No,less than 1 year,Catanduanes,"Less than Php9,520",Undetermined,BSED-MATH,Regular,No,No,No,Public,ABM,Yes
liam.jones797@gmail.com,Female,No,24 years old,Separated,Yes,1 - 5 years,Rosario,"Between Php9,520 to Php21,194",Protestant/Pentecostal,BSED-ENG,Irregular,No,No,No,Public,Sports Track,No
liam.king323@gmail.com,Male,No,21 years old,Widower,Yes,11 - 15 years,Bagong Ilog,"Between Php21,195 to Php43,838",Jehovah's Witness,BSECE,Regular,No,No,Yes,Public,TVL Track,No
liam.lewis300@gmail.com,Male,No,22 years old,Single Parent,Yes,6 - 10 years,Sagad,"Less than Php9,520",Baptist,BSED-MATH,Irregular,Yes,No,No,Public,TVL Track,No
liam.lewis@gmail.com,Female,No,20 years old,Single Parent,Yes,1 - 5 years,Bagong Ilog,"Between Php76,670 to Php131,484",Atheist,BSA,Regular,No,Yes,No,Private,STEM,No
liam.lopez510@gmail.com,Male,Yes,20 years old,Separated,Yes,6 - 10 years,Santa Rosa,"Between Php76,670 to Php131,484",Members Church of God International,BSCS,Regular,Yes,No,No,Public,GAS,No
liam.lopez88@gmail.com,Female,No,19 years old,Single,Yes,1 - 5 years,Ugong,"Between Php21,195 to Php43,838",The Church of Jesus Christ of Latter-Day Saints,BSED-FIL,Irregular,No,No,No,Public,STEM,No
liam.martin745@gmail.com,Male,No,24 years old,Married,No,less than 1 year,Antipolo,"Between Php9,520 to Php21,194",Aglipay,BSED-ENG,Regular,No,Yes,No,Public,STEM,No
